"RID","AnnualFee_1","AnnualFee_2","AnnualFee_3","AnnualFee_4","AnnualFee_5","Rewards_1","Rewards_2","Rewards_3","Rewards_4","InterestRate_1","InterestRate_2","InterestRate_3","InterestRate_4","InterestRate_5","InterestRate_6","Fees_1","Fees_2","Fees_3","CreditLimit_1","CreditLimit_2","CreditLimit_3","CreditLimit_4","CreditLimit_5","CreditLimit_6"
"R_2ab0A8tY5HbF16Z","-2.588690e-01","-1.165795e+00"," 0.3147791838"," 0.369377983"," 0.7405068697","-0.250576743","-0.0605877493"," 5.138073e-01","-2.026428e-01"," 0.108176670"," 0.101021955"," 6.425957e-01"," 4.941455e-01","-0.5757317519","-0.770208123"," 5.209903e-01","-0.8228890339"," 0.3018987594"," 1.441032e+00"," 0.9327369022"," 0.0499820515"," 9.901170e-01","-1.4191843107","-1.9946840406"
"R_0DPRfiEUNVicGIx"," 2.682429e+00"," 6.089313e-01","-0.4404047131","-3.008336684"," 0.1573806811","-1.979433388"," 1.1796897707"," 6.306317e-01"," 1.691120e-01"," 1.571532938"," 0.364863987"," 1.015134e+00","-8.562721e-01","-0.6305119209","-1.464746754"," 7.596343e-01","-1.9293421104"," 1.1697077729"," 8.120604e-02"," 0.7808591851"," 0.1440908149"," 1.980255e-01","-0.7690885487","-0.4350929633"
"R_3ixbis6Dx5BAIFf"," 3.413619e+00"," 2.374773e-01","-0.9288281484","-3.249418485"," 0.5271507436","-1.256083293"," 0.7814976589"," 3.311433e-01"," 1.434423e-01"," 1.735651749"," 1.490067782"," 3.699262e-01","-7.323486e-01","-0.7219272337","-2.141369854","-4.532508e-01","-2.1289557623"," 2.5822065373","-1.664212e-01","-0.0939648555"," 0.1870939611","-2.092276e-01"," 0.4387273775","-0.1562076763"
"R_2TABADX9kqOSbBX"," 2.130517e+00"," 9.785489e-01","-0.5832271590","-2.196220375","-0.3296187865","-1.463586567"," 0.5351121023"," 4.574993e-01"," 4.709752e-01"," 1.942739172"," 0.908238669"," 6.299605e-01"," 5.082672e-02","-0.9207850597","-2.610979967"," 1.506209e-01","-1.4114839683"," 1.2608630629","-3.180485e+00","-1.7133925804","-0.0869605159","-4.276358e-02"," 2.1787652553"," 2.8448366448"
"R_9NaJhPK1yhsXWnf"," 3.482548e+00"," 6.047854e-01","-0.9694069868","-3.014250884","-0.1036759294","-1.120593589"," 0.5602282787"," 2.589998e-01"," 3.013655e-01"," 3.785698719"," 1.987024161"," 1.170394e+00","-7.173608e-01","-2.4346536042","-3.791102912","-1.709287e-01","-0.8304217737"," 1.0013505079","-2.470285e+00","-1.2498802272"," 0.4207067637"," 8.436323e-01"," 0.9526440526"," 1.5031817277"
"R_1Cju3svgQZetuSx"," 3.633697e-01"," 1.084465e+00","-0.3924431857","-1.039116382","-0.0162749337","-2.114906508"," 0.7860521596"," 7.690653e-01"," 5.597891e-01"," 2.321114859"," 1.820141847"," 1.120873e+00","-5.005003e-01","-1.5551457091","-3.206483736"," 1.812574e-01","-1.8496826010"," 1.6684252088","-3.691172e-01","-0.6271851453","-0.9136452373"," 3.390514e-01"," 0.7994874527"," 0.7714087820"
"R_33dnC9hYdMqkKND"," 3.253319e+00"," 2.897334e-02","-1.9732038001","-2.863787950"," 1.5546994325","-0.988114471"," 0.7163980887"," 2.227239e-01"," 4.899245e-02","-0.050632635"," 0.264978936","-2.398131e-01"," 6.813259e-02","-0.5362031803"," 0.493537399","-7.470098e-02","-1.3024259399"," 1.3771269177"," 2.757061e-01"," 1.1276561292"," 1.1584604267"," 2.819892e-01","-1.0193350011","-1.8244768360"
"R_2RVqPJvzeqCahFQ"," 3.779134e+00"," 2.261699e-01","-1.3479767386","-3.632505969"," 0.9751784734","-2.078415337"," 0.9597244328"," 8.349678e-01"," 2.837231e-01"," 1.978753886"," 1.362639292"," 6.817714e-01","-4.973101e-01","-1.2400707114","-2.285783732"," 8.728920e-02","-1.9063945779"," 1.8191053816","-2.163958e+00","-0.8985076587"," 0.3953998898"," 7.119497e-02"," 0.8922082857"," 1.7036621694"
"R_21Gt601nLui1UUC"," 2.846193e+00"," 3.167220e-01","-1.2767160759","-3.309731183"," 1.4235325300","-1.331772370"," 0.6000616688"," 5.420565e-01"," 1.896542e-01"," 1.714302499"," 2.010149404"," 6.270171e-01","-8.173419e-01","-1.0230604156","-2.511066719","-8.636452e-02","-0.5522517394"," 0.6386162643","-9.575661e-01"," 0.8465117545"," 0.9889370755"," 6.362095e-01","-0.2113533965","-1.3027387884"
"R_ve0MFnY1NMqpIcx"," 3.108368e+00"," 7.871913e-01","-0.7639702909","-3.467587822"," 0.3359990284","-1.872126412"," 0.9041715372"," 3.045112e-01"," 6.634437e-01"," 3.415663124"," 1.880799076"," 1.232482e+00","-6.230485e-01","-2.3189139199","-3.586981668","-4.152298e-03","-0.8191397665"," 0.8232920640"," 3.238460e-01"," 0.2158379943"," 0.6130929798","-8.431250e-02","-0.5794146554","-0.4890498246"
"R_2fCgroyJX7JEWjM"," 2.842481e+00","-1.135974e-01","-0.3802368768","-1.978204720","-0.3704416002","-2.113230991"," 0.4113838209"," 1.450027e+00"," 2.518202e-01"," 2.477343559"," 1.229262641"," 4.951951e-01","-2.674153e-01","-1.7128696418","-2.221516389"," 4.871361e-01","-0.6522473717"," 0.1651112996"," 1.749146e-01","-0.9948040625"," 0.4573297793","-1.463154e-01"," 0.1833000431"," 0.3255750622"
"R_O3SPApanIQUruOl"," 2.516458e+00"," 1.024532e+00","-1.1702204518","-3.104130735"," 0.7333611894","-2.149277920"," 1.1037286595"," 8.413198e-01"," 2.042294e-01"," 1.860412565"," 1.103524452"," 3.721250e-01","-1.796103e-01","-1.7988777604","-1.357573940"," 8.688941e-02","-2.2294535729"," 2.1425641630","-1.537203e+00","-0.3560081610"," 0.1330870893","-1.774394e-01"," 0.6849538067"," 1.2526096335"
"R_3jW21vtEXRXb5k4"," 2.276275e+00"," 5.874178e-01","-1.4812318712","-1.388901377"," 0.0064406507","-1.114263929"," 0.5651692289"," 8.406580e-01","-2.915633e-01"," 1.574612670"," 0.941015004"," 5.597984e-01"," 7.400012e-01","-1.4923628906","-2.323064372"," 2.527102e-01","-1.0652884869"," 0.8125782490","-1.267863e+00","-0.3772893664"," 1.2151078266"," 7.448945e-01"," 0.3720965718","-0.6869466558"
"R_eytU641cQ6cB1XH"," 1.593383e+00"," 1.357025e-01","-0.5000510384","-0.774377579","-0.4546573170","-1.167675722"," 1.2142849279"," 4.393075e-01","-4.859167e-01"," 1.028382757"," 0.478494082"," 1.111104e+00"," 3.105644e-01","-0.9873700612","-1.941175342","-1.923366e-01","-0.8064142681"," 0.9987508848","-2.853668e+00","-0.6243564763"," 0.6016684279"," 7.613685e-01"," 0.5960106257"," 1.5189764978"
"R_3j1bvAZ3iZvwWbz"," 2.945643e+00"," 2.520916e-01","-1.1834277139","-3.959058413"," 1.9447510237","-1.601923077"," 1.3524643259"," 1.771844e-01"," 7.227439e-02"," 2.027953147"," 1.078144957"," 9.833171e-01","-4.419677e-01","-1.4206148681","-2.226832586"," 1.244121e-01","-1.1595481511"," 1.0351360547","-2.835515e+00","-0.2285585563"," 0.5884395643"," 6.160207e-01"," 1.0784375182"," 0.7811758953"
"R_Wp0nBWAZWp3Q0N3"," 1.810124e+00"," 6.333700e-01","-0.2553175305","-1.628875054","-0.5593012777","-1.647265180"," 0.3352605937"," 1.437644e+00","-1.256391e-01"," 2.012946425"," 2.681699340"," 8.447826e-01","-7.908544e-01","-2.0750288356","-2.673545068","-1.141291e-01","-0.6864472692"," 0.8005763534","-3.913948e+00","-1.2666245194","-0.5629968720"," 1.100855e+00"," 1.7434858121"," 2.8992286364"
"R_3DbBzjAjLzeENGG"," 2.333347e+00"," 6.069138e-01","-0.7818588541","-2.969290580"," 0.8108882193","-1.736454135"," 0.6928499067"," 6.917371e-01"," 3.518672e-01"," 2.975013740"," 2.360111147"," 1.088544e+00","-8.081599e-01","-2.2729316823","-3.342577560","-1.585330e-01","-0.7418405309"," 0.9003734993","-1.940215e+00","-0.1279296110"," 0.0334283180"," 8.044023e-01"," 0.7674375912"," 0.4628766170"
"R_2dj3AxwLN7N1aal"," 1.827218e+00"," 7.736248e-01","-0.4111091957","-2.156064298","-0.0336697661","-1.009434132"," 1.2248359666"," 1.893386e-02","-2.343357e-01"," 0.681543601"," 0.501025524","-3.804222e-01"," 1.860188e-01","-0.4548907287","-0.533275011"," 4.483646e-01","-1.0686105900"," 0.6202459983","-2.385097e+00","-0.4739509754"," 0.1229146242","-7.645372e-01"," 1.7665517072"," 1.7341186912"
"R_1Ipi8NaUQxnlSXP"," 3.182232e+00"," 1.870225e-01","-1.9141534679","-2.696321194"," 1.2412203993","-0.301916110"," 0.4638963287","-4.773126e-01"," 3.153324e-01"," 1.002915187","-0.048970572"," 8.056930e-03"," 8.398694e-02","-0.7041326839","-0.341855797"," 6.816468e-02","-0.6749378791"," 0.6067731999","-7.675430e-02"," 0.2336782794"," 1.7445885323"," 7.544543e-01","-0.8228441670","-1.8331226258"
"R_3NQERJ4pZvomqU2"," 3.200498e+00"," 1.037481e-01","-1.0631554930","-2.393138148"," 0.1520471240","-1.633438036"," 0.9063494699"," 4.509563e-01"," 2.761323e-01"," 2.299971354"," 1.566008283"," 7.242080e-01","-5.937394e-01","-1.4398512752","-2.556596974"," 4.851512e-01","-1.5689507935"," 1.0837996306"," 1.573327e+00"," 0.3765937310"," 0.4333046329","-1.714117e-01","-1.0327011175","-1.1791123982"
"R_1rJSoYSpDKAz0bL"," 1.466812e+00","-2.868705e-01","-0.7766573985","-1.781309614"," 1.3780254353"," 0.098794933","-0.1767047823","-3.628135e-01"," 4.407233e-01"," 1.373177074"," 1.736146514"," 2.442925e-01","-6.768372e-01","-1.2191243233","-1.457654560"," 3.625138e-01","-0.0455570999","-0.3169566974","-1.852133e+00","-0.2030564388"," 0.5878481591"," 2.006776e+00"," 0.1081068706","-0.6475409998"
"R_3shLMwtKYt0If4b"," 3.478063e+00"," 3.815847e-01","-1.9163586086","-3.007645445"," 1.0643558981"," 0.038188720","-0.4717245720","-1.501970e-01"," 5.837329e-01"," 1.737354707"," 1.372606562"," 9.971485e-01","-5.236784e-01","-1.2790732502","-2.304358117","-4.332681e-01","-0.6834141102"," 1.1166822056","-2.796152e+00","-0.1528411044"," 0.2201061399"," 2.181013e-01"," 1.5072701374"," 1.0035152926"
"R_2z6p0xUcax8wrOx"," 4.233689e+00"," 1.205236e-01","-1.8131522189","-3.692307333"," 1.1512469288"," 0.440861328","-0.3757508523","-3.978407e-01"," 3.327302e-01"," 1.154021728"," 0.985701734"," 2.863020e-01","-2.576653e-01","-0.7446590933","-1.423701014","-9.667456e-02","-0.5586631489"," 0.6553377078","-6.087503e-01","-0.2027476455"," 0.8722950770"," 1.683337e-01","-0.3939517245"," 0.1648208607"
"R_1f45Zox7Im3vKh5"," 2.955597e+00"," 1.622773e-01","-0.6417960341","-2.812254682"," 0.3361762916","-2.152741578"," 0.6828436855"," 9.613165e-01"," 5.085814e-01"," 1.948480880"," 2.443482425"," 4.832519e-01","-7.648984e-01","-1.6816896966","-2.428627067","-4.171198e-03","-0.3730462410"," 0.3772174392","-2.929677e+00","-1.0532442414","-0.2481763471"," 4.776377e-01"," 1.7187530577"," 2.0347064006"
"R_3HSvAY5U7dVexEl"," 1.874207e+00"," 6.463462e-01","-0.2239061836","-1.895258214","-0.4013885346","-2.354568468"," 1.4688624640"," 1.024700e+00","-1.389943e-01"," 2.838142558"," 2.047275426"," 1.059668e+00","-5.050312e-01","-2.1583093847","-3.281745633","-6.893153e-02","-2.0087278176"," 2.0776593438","-2.094933e+00","-0.6082468228"," 0.0460601466"," 6.486167e-01"," 0.7412309343"," 1.2672720450"
"R_2D8NdOokKt0IGIc"," 4.139043e+00"," 2.101311e-01","-1.8324056556","-3.868934934"," 1.3521669990","-0.895322774"," 0.4406167844"," 2.998335e-01"," 1.548725e-01"," 1.607561401"," 1.547413024"," 8.713645e-01","-3.111879e-01","-1.2376569803","-2.477494107","-7.763998e-03","-0.6457493862"," 0.6535133846","-3.109518e+00","-0.7243583860"," 0.1215954175"," 9.066261e-01"," 1.4294126501"," 1.3762423008"
"R_1JKtcumz6bJz6Pi"," 1.958529e+00"," 6.372490e-02","-0.6775785500","-1.477006070"," 0.1323303948","-1.230507656"," 0.8903143327","-1.360339e-01"," 4.762272e-01"," 2.623962438"," 1.715840127"," 1.195851e+00","-8.305185e-01","-1.7977302992","-2.907405085"," 9.411342e-02","-1.8589043511"," 1.7647909333"," 1.643417e+00"," 1.0993630177"," 0.7412052368"," 5.790602e-02","-1.0650440234","-2.4768474544"
"R_3hbG50g0abIoe14"," 2.994182e+00"," 2.927097e-01","-0.9928016798","-3.488481800"," 1.1943922429","-0.267546811"," 0.6578906292","-5.216876e-01"," 1.313438e-01"," 1.363127102"," 0.986427231"," 1.305518e+00","-2.973045e-01","-0.7776494972","-2.580118603"," 4.321373e-01","-0.5884512810"," 0.1563139651"," 1.247445e+00"," 1.2674799933"," 1.3940818350"," 4.245959e-01","-1.3382605423","-2.9953419491"
"R_2A0zgdgxNX8PuuG"," 2.332839e+00"," 7.724228e-01","-1.4156251987","-1.561032892","-0.1286039918","-2.431033401"," 1.5930403698"," 1.200245e+00","-3.622521e-01"," 2.195139934"," 1.704931171"," 7.973733e-01","-3.403571e-02","-1.6864553571","-2.976953379"," 3.617302e-01","-1.9453337473"," 1.5836035292","-1.162891e+00","-0.7833087365"," 0.0420970956"," 4.312799e-01"," 0.8188217949"," 0.6540007777"
"R_AL2T58wDI347b8d"," 3.402713e+00"," 6.875394e-01","-1.1317633109","-3.064603336"," 0.1061147024","-1.745429265"," 1.2320390411","-1.722324e-01"," 6.856226e-01"," 2.222790437"," 1.385010951"," 4.639346e-01","-5.525888e-01","-1.4782330819","-2.040914073"," 4.168676e-02","-1.4187084992"," 1.3770217354"," 1.428821e+00","-0.0886642452"," 0.6904168845","-6.432486e-01","-1.0170906383","-0.3702348191"
"R_xtoMZWJnoh2nWrn"," 9.396445e-01","-2.006377e-01"," 0.1613346640","-1.061587166"," 0.1612456835"," 1.048052006","-0.3212008635","-5.204425e-01","-2.064086e-01"," 1.079568942","-0.456877710"," 4.645605e-01","-3.962252e-01"," 0.1039987390","-0.795025220","-5.869666e-01","-0.3258305444"," 0.9127971384","-2.141609e-01","-0.0203828033"," 1.1461523998"," 3.239445e-01"," 0.4914874399","-1.7270406054"
"R_NXslabRq3W6i2gp","-8.787926e-01","-1.029693e-01"," 0.5790997213"," 0.984726233","-0.5820639820","-0.040448858","-0.3799588893","-6.559780e-02"," 4.860055e-01","-0.075361712"," 0.283742819","-1.206361e-01"," 1.497388e-01"," 0.1036345967","-0.341118440"," 1.623466e-01"," 0.2510597756","-0.4134064215","-1.583260e+00","-0.5903499517"," 0.8406649173"," 2.197492e+00"," 0.4366066894","-1.3011535483"
"R_2aVu0JOvvwibzA3"," 3.596843e+00"," 3.931280e-01","-1.7994744265","-3.629268963"," 1.4387728575","-1.822772934"," 0.8696128219"," 5.117264e-01"," 4.414337e-01"," 0.807691536"," 0.395255367"," 2.933802e-02","-6.909835e-02"," 0.0299235454","-1.193110116"," 1.489782e-02","-0.9578878294"," 0.9429900070","-3.057024e+00","-1.0779369403","-0.1631973108"," 3.368139e-01"," 1.4834675670"," 2.4778767262"
"R_2VvWCZqugQU5sK4","-3.882226e-01"," 9.712724e-01","-0.1771215761"," 0.004561887","-0.4104901928","-1.099155069"," 0.3517662275"," 4.493061e-01"," 2.980827e-01"," 0.992837631","-0.660855026"," 2.421044e-01"," 3.629666e-01","-1.0615583519"," 0.124504781"," 3.265687e-01","-2.0607309761"," 1.7341622558","-1.371218e+00","-0.5022084898"," 0.3058182601"," 9.186136e-01"," 0.2636934087"," 0.3853010503"
"R_308Kf5dqo90cPqH"," 1.584355e+00"," 3.001114e-01","-0.0989041484","-1.864833939"," 0.0792720978","-2.246505656"," 1.0721770014"," 8.790568e-01"," 2.952719e-01"," 3.664053437"," 1.919824959"," 1.871407e+00","-8.588038e-01","-2.6939423766","-3.902539544"," 1.994221e-01","-1.1602267098"," 0.9608045614","-1.869483e-01"," 0.1951076376"," 0.1223394348","-1.770929e-01"," 0.0820528340","-0.0354586976"
"R_1li3vURuJw344vi"," 2.612063e+00"," 7.943167e-01","-1.1846996291","-2.930462589"," 0.7087828032","-2.242467309"," 0.7421590279"," 1.296517e+00"," 2.037913e-01"," 3.248286370"," 1.775954164"," 6.917615e-01","-5.387257e-01","-2.2834485796","-2.893827766","-5.522622e-03","-1.0131294268"," 1.0186520491","-1.608036e+00","-0.1985290534"," 0.1202095479","-5.830398e-02"," 0.5007660503"," 1.2438933905"
"R_yr3N15oyfbh8rUB"," 1.826370e+00","-5.399016e-01","-0.5239334420","-2.823490906"," 2.0609560114","-0.125205449"," 0.2915152617","-1.783243e-01"," 1.201447e-02"," 0.418639306"," 1.356006718"," 8.855331e-01","-3.214062e-01","-0.3998675549","-1.938905353"," 1.791705e-02","-0.7245967686"," 0.7066797197","-1.025996e+00"," 0.3752912576"," 1.1901842230"," 9.090923e-01","-0.1447606704","-1.3038108042"
"R_3QFCTh8o1I8wJeg"," 2.071859e+00"," 8.414060e-01","-0.1521900302","-1.982146735","-0.7789278036","-1.484916845"," 0.6255073283"," 1.089654e+00","-2.302449e-01"," 2.414689295"," 0.497721956"," 3.614195e-01","-4.133590e-01","-1.3476216754","-1.512850044","-2.995488e-01","-1.1050919127"," 1.4046407585","-2.493419e+00","-0.4592199035"," 0.2640465444"," 5.471965e-01"," 0.2293678499"," 1.9120277747"
"R_1inwoLnEk7kYnzH"," 3.166594e+00","-1.768930e-01","-1.5911238922","-3.504225640"," 2.1056484498","-1.725831138"," 0.6771049101"," 4.150216e-01"," 6.337047e-01"," 2.089220558"," 0.680956958"," 8.759367e-01","-6.071269e-01","-1.3932529533","-1.645734303"," 1.223218e-01","-1.1488582165"," 1.0265364176","-8.820647e-01","-0.7897568393"," 0.1075249598"," 5.323484e-01"," 0.6952694414"," 0.3366787895"
"R_Zn6lxM7Gr0pXMS5"," 3.246716e+00","-9.317157e-01","-0.9752577180","-2.772184420"," 1.4324421892"," 0.066122177"," 0.0651349186","-2.172331e-01"," 8.597595e-02"," 1.104353933"," 0.227772323"," 8.930708e-01","-2.541329e-01"," 0.0553336068","-2.026397812","-6.875684e-01","-0.4493082727"," 1.1368766440"," 4.199400e-01"," 0.5978245097"," 0.4649955495","-1.978525e-01","-0.4208807507","-0.8640268065"
"R_32JHYAdnVBRtnET"," 3.311120e+00"," 5.055107e-01","-0.9512868750","-3.573940487"," 0.7085970247","-1.243340350"," 0.7906677793"," 2.392374e-01"," 2.134352e-01"," 3.230716884"," 2.301605918"," 1.397520e+00","-3.216939e-01","-2.5763468226","-4.031801751","-1.122501e-01","-1.1512703851"," 1.2635204470","-1.356347e+00","-0.7655565831","-0.1546909094"," 1.128500e-02"," 1.2898427418"," 0.9754667309"
"R_3oC6DE2Rx1G5J07"," 3.125812e+00"," 3.656141e-02","-1.3003595228","-3.551631120"," 1.6896172736"," 0.220307487","-0.3115933703","-7.529422e-02"," 1.665801e-01","-0.932542529","-0.027290063","-3.916643e-01"," 3.929640e-01"," 1.0001680934","-0.041635170"," 1.738013e-01"," 0.6961535932","-0.8699549131","-1.172792e+00"," 0.5007889544"," 0.5633255845"," 9.051476e-01","-0.1548262327","-0.6416434877"
"R_3qg7cJGz4obTkga"," 2.374393e+00","-6.387775e-02","-1.1750650407","-2.845890828"," 1.7104402455","-0.100770844"," 0.1426575767","-3.315263e-01"," 2.896396e-01"," 2.139297373"," 1.292580509"," 1.212324e+00","-6.253305e-01","-1.1363658422","-2.882505934","-1.444204e-01","-1.4848276729"," 1.6292480435","-1.711568e+00"," 0.7402830266","-0.0004456939"," 6.092950e-01"," 0.2629139671"," 0.0995213851"
"R_3LXtBhnYLPHVBpj"," 2.451688e+00"," 9.435596e-01","-0.5026092135","-2.304284231","-0.5883544078","-2.326597637"," 1.2302739230"," 1.013103e+00"," 8.322033e-02"," 1.533197442"," 0.507201791"," 9.048689e-01","-1.892885e-01","-1.3288618034","-1.427117838","-9.275142e-02","-2.2530788204"," 2.3458302420","-1.052947e+00","-1.0865609510"," 0.3203779144","-4.671229e-01"," 0.7769036585"," 1.5093495645"
"R_DzMak6T7AdYU8q5"," 1.796666e+00"," 4.799831e-01"," 0.1244850067","-1.037866891","-1.3632675813","-1.938124941"," 0.4526718521"," 9.718245e-01"," 5.136286e-01"," 0.779594704"," 0.666899449"," 1.789887e-01","-7.258608e-02","-0.6542781293","-0.898618691","-6.781692e-02","-1.3774817064"," 1.4452986269","-4.031372e+00","-2.1182337350","-0.5288093475"," 1.362620e+00"," 1.9581784076"," 3.3576162320"
"R_3GkMaecZb9idj76"," 1.645896e+00"," 6.100736e-01","-0.5401732071","-1.683324653","-0.0324713030","-1.630632220"," 1.0053189563"," 1.390384e-01"," 4.862749e-01"," 1.623584309"," 1.251832338"," 3.805297e-01","-4.597644e-01","-1.0450213367","-1.751160547"," 3.640024e-01","-1.1223505895"," 0.7583481602"," 2.561231e+00"," 1.2573527053"," 1.4038204596","-2.399697e-01","-1.7161660065","-3.2662685351"
"R_2Vmgj0zmYQV8BhE"," 4.047934e+00","-2.244448e-01","-1.5915438813","-3.643061412"," 1.4111158481","-1.594024762"," 0.6457044932"," 7.018734e-01"," 2.464468e-01"," 0.397204542"," 0.510764045"," 4.728159e-01","-1.515200e-01","-0.7356304993","-0.493633988"," 2.217078e-01"," 0.2308798400","-0.4525876636","-1.493293e-02","-0.2756377681"," 0.0518298384","-1.094390e-01"," 0.2286616637"," 0.1195182198"
"R_zdJQ9e6AaP6F1W9"," 1.722842e+00"," 8.267536e-01","-1.0797669787","-1.591873130"," 0.1220447214","-0.539670569"," 0.6162055516","-2.184851e-01"," 1.419501e-01"," 0.732772657","-0.088862857"," 6.354899e-01","-3.332699e-01","-0.4362953997","-0.509834352","-1.472451e-01","-2.3006748860"," 2.4479199811"," 8.968033e-01"," 0.7413934579"," 0.5946875019"," 7.307318e-01","-0.9344289147","-2.0291871452"
"R_3IWuw9rWcelSX8E"," 2.600367e+00","-2.394935e-01","-0.7053290639","-2.353789302"," 0.6982450867","-0.192394979","-0.3636755724"," 3.767776e-01"," 1.792929e-01"," 2.118334963"," 1.135433188"," 1.916439e-02","-3.340874e-01","-1.3781520358","-1.560693121","-8.289454e-02","-0.4799610669"," 0.5628556109"," 9.942822e-01","-0.1243662998"," 1.3377785748","-4.564492e-01","-0.7574939645","-0.9937512715"
"R_2E3R40DnW488bWt"," 2.809727e+00","-2.408304e-01","-1.1041925331","-3.039057187"," 1.5743527013","-1.302697368"," 0.9506614939"," 3.108766e-01"," 4.115930e-02"," 1.336607625"," 0.242012652"," 7.587991e-01","-2.595439e-01","-0.5433755428","-1.534500000","-1.253808e-01","-1.8516409499"," 1.9770217679"," 8.893706e-01"," 1.2509626763","-0.2664330086","-7.452942e-01","-0.6498984663","-0.4787075758"
"R_ekyj5hajiH9FDEt"," 4.213675e+00"," 8.319320e-01","-1.8411592487","-3.789316289"," 0.5848686385","-1.232447850"," 0.3988362995"," 6.046208e-01"," 2.289908e-01"," 1.847400708"," 1.128187844"," 3.119306e-01","-6.436731e-01","-0.8032952709","-1.840550766"," 1.509591e-01","-0.4080615127"," 0.2571024163","-1.015071e+00","-0.2614464575"," 0.0078342521","-3.524144e-01"," 1.0044701391"," 0.6166273101"
"R_3emMJSgRJ2Yly8T"," 2.643993e+00"," 6.548781e-01","-0.3669676342","-2.910958738","-0.0209442600","-1.956205778"," 0.8415666471"," 1.166090e+00","-5.145085e-02"," 2.914436694"," 1.805697246"," 1.688202e+00","-3.224505e-01","-2.5027687370","-3.583116834"," 2.184581e-01","-1.8791934161"," 1.6607353139","-1.558802e+00","-0.3551594160"," 0.1662744408"," 3.297911e-01"," 0.3936608289"," 1.0242354775"
"R_tFB0lPNlucLO05X"," 2.700306e+00"," 8.397516e-02","-0.6613939518","-2.438447939"," 0.3155607200","-1.252399611"," 0.5832064137"," 9.809088e-01","-3.117156e-01"," 3.734402099"," 2.326802151"," 8.039694e-01","-5.503952e-01","-2.7001800377","-3.614598462"," 3.804714e-01","-0.5865523522"," 0.2060809512","-1.780780e+00","-0.1377438454"," 0.5168283941"," 2.862167e-01"," 0.9714709364"," 0.1440077478"
